iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
18468,44394,0.021441,0.417431,0.051614,0.000901,0.458348,9.527233,16.425428,31.031728,0.160662,0.365187,0.023322,4.405989,4.627156
18469,44398,0.021405,0.387590,0.032285,0.001077,0.420640,10.524993,14.684743,30.379220,0.161697,0.316398,0.002115,4.550512,4.727834
18470,44400,0.020328,0.502565,0.116699,0.002031,0.621295,9.864333,13.757564,29.584972,0.347873,0.621280,0.083435,4.910867,5.491080
18471,44404,0.022294,0.378652,0.076339,0.001887,0.408531,9.944763,13.536048,30.503764,0.284663,0.373519,0.053389,6.244773,6.595722
18472,44409,0.020394,0.406735,0.092749,0.002530,0.443741,11.240475,12.714804,30.095311,0.290716,0.421501,0.063150,5.304873,5.692441
18473,44413,0.021215,0.448492,0.093449,0.002862,0.480911,11.112104,14.631189,31.062546,0.167769,0.390688,0.065890,4.513026,4.805393
18474,44420,0.020608,0.382663,0.059883,0.001634,0.414034,9.820299,15.511953,30.521676,0.271753,0.275858,0.034422,4.437633,4.765010
18475,44424,0.023248,0.396185,0.061259,0.001000,0.427092,9.202304,15.599241,29.938119,0.170132,0.341126,0.036366,4.470061,4.678526
18476,44431,0.020191,0.413074,0.062006,0.001559,0.446161,9.103502,15.567320,30.139039,0.316948,0.316701,0.033005,4.599433,5.008782
18477,44432,0.022059,0.835755,0.065486,0.001308,0.902536,10.262555,13.943962,30.299608,0.301090,0.787254,0.025642,4.839994,5.614000
18478,44438,0.021773,0.417222,0.061115,0.001818,0.450319,11.637538,13.556230,30.509063,0.234502,0.331049,0.034600,4.563672,4.885887
18479,44440,0.020798,0.421807,0.103936,0.001216,0.462616,9.073425,15.577123,30.491545,0.187800,0.368071,0.069150,5.098950,5.393031
18480,44443,0.020866,0.583082,0.080251,0.001632,0.664863,10.066328,14.503106,30.246415,0.243641,0.521394,0.045300,4.713208,5.212225
18481,44446,0.020340,0.382992,0.085496,0.001880,0.426544,10.083929,14.576919,30.233571,0.313569,0.382618,0.062935,4.761370,5.148685
18482,44448,0.021898,0.419847,0.043875,0.001056,0.464715,9.603342,14.595601,29.756841,0.172205,0.371265,0.005721,4.876024,5.058016
18483,44452,0.024108,0.412767,0.134716,0.001170,0.441635,9.648419,15.528705,30.452414,0.162056,0.347065,0.112535,4.522597,4.822495
18484,44456,0.021584,0.389260,0.060262,0.001597,0.430670,9.904438,14.736775,30.195977,0.241867,0.307993,0.022641,4.824238,5.100334
18485,44459,0.021674,0.386011,0.032004,0.001018,0.417340,8.456146,16.837228,30.955886,0.161493,0.325079,0.003733,5.041381,5.215006
18486,44468,0.024295,0.421727,0.044373,0.001013,0.458421,9.288974,15.529041,30.445520,0.223537,0.392027,0.015501,4.863592,5.128375
18487,44469,0.020418,0.428698,0.031937,0.001076,0.461538,10.236813,13.638091,30.620889,0.170159,0.371860,0.004911,6.077378,6.316994
18488,44475,0.021600,0.490278,0.089768,0.002787,0.582833,9.532252,13.947947,30.168171,0.345968,0.407331,0.068429,5.649187,6.172854
18489,44476,0.039654,0.601921,0.089054,0.001463,0.642339,9.593316,14.561761,30.674561,0.388336,0.563424,0.052197,5.288883,5.730106
18490,44482,0.020354,0.415108,0.045971,0.001004,0.448737,8.236801,16.769030,30.679525,0.182661,0.269622,0.014818,4.982574,5.188520
18491,44486,0.023105,0.389098,0.060093,0.001486,0.427778,8.304657,15.601797,29.705681,0.251131,0.298799,0.025045,5.056716,5.336610
18492,44491,0.020288,0.568146,0.060687,0.001717,0.628235,8.885246,16.490128,31.163828,0.235532,0.517792,0.031255,4.878912,5.345914
18493,44495,0.019653,0.533906,0.076129,0.001738,0.594537,8.140494,15.616855,29.772736,0.225723,0.454217,0.041780,5.136707,5.587866
18494,44501,0.018897,0.538992,0.053426,0.001585,0.575566,9.926895,14.606036,30.737716,0.240722,0.477763,0.020628,5.324409,5.596968
18495,44507,0.021015,0.768080,0.097076,0.001196,0.866352,9.185025,14.631842,29.880168,0.275033,0.730933,0.051290,4.854320,5.585815
18496,44512,0.023238,0.770166,0.063146,0.001520,0.834832,9.504369,14.502858,30.201837,0.249242,0.719276,0.038003,5.061555,5.320357
18497,44516,0.021412,0.427413,0.096049,0.001933,0.482229,8.786429,15.639346,30.147755,0.286222,0.403897,0.055222,4.845840,5.250093
18498,44519,0.019203,0.906067,0.071477,0.001296,0.978840,9.566895,15.480695,30.560110,0.257560,0.849833,0.060678,4.232707,5.067083
18499,44520,0.021905,0.392903,0.044000,0.000900,0.436829,9.333419,15.449169,30.537176,0.173166,0.336552,0.007313,5.111258,5.322413
18500,44527,0.021942,0.814108,0.070714,0.001197,0.885419,8.804994,14.588034,30.499381,0.239280,1.290082,0.014137,5.413484,6.176951
18501,44532,0.018541,0.423708,0.034229,0.001086,0.453742,9.518729,14.532355,30.026798,0.170735,0.367330,0.009828,5.311552,5.551842
18502,44536,0.018401,0.398508,0.038467,0.000947,0.437190,9.350547,16.548435,31.078979,0.157514,0.341558,0.002487,4.551349,4.751298
18503,44539,0.018735,0.699386,0.057790,0.001516,0.758353,8.174636,15.501304,29.676126,0.261800,0.620554,0.029728,4.936679,5.540611
18504,44540,0.022332,0.450141,0.037034,0.001056,0.482424,12.653820,11.627744,30.383195,0.182967,0.368105,0.011184,5.374453,5.660735
18505,44541,0.022148,0.441503,0.039284,0.000892,0.478574,8.543413,16.655837,31.140247,0.185128,0.397498,0.006005,5.218565,5.423215
18506,44544,0.020562,0.998674,0.151833,0.002755,1.152092,8.464544,14.571315,29.989477,0.291698,0.953598,0.098535,5.450133,6.373553
18507,44547,0.016106,0.397874,0.044873,0.001065,0.443117,8.634843,15.670984,30.379194,0.162038,0.348563,0.009557,5.424774,5.599765
18508,44547,0.018943,0.424497,0.071309,0.001336,0.458446,9.246491,15.726455,30.514543,0.169953,0.383204,0.044716,4.793215,5.051404
18509,44548,0.022091,0.476388,0.039743,0.001222,0.517017,8.681940,15.595293,29.828428,0.250148,0.412698,0.008561,4.698914,5.110482
18510,44550,0.022608,0.522880,0.084763,0.002227,0.609358,9.342208,15.504597,30.590422,0.230866,0.442426,0.060137,4.860785,5.275867
18511,44555,0.021061,0.381798,0.091549,0.001657,0.411892,11.593931,13.631578,30.714829,0.265094,0.431681,0.071111,4.657110,5.014757
18512,44558,0.021444,0.433588,0.062477,0.001532,0.477534,8.182664,16.576242,30.489682,0.293936,0.413294,0.076287,4.862997,5.232011
18513,44563,0.020160,0.412865,0.065368,0.001515,0.447448,8.394502,15.734703,29.614849,0.170915,0.357362,0.159809,4.661764,5.048414
18514,44566,0.020290,0.619799,0.083294,0.001805,0.704898,9.004519,14.571583,29.587604,0.253150,0.536915,0.039837,4.995560,5.523426
18515,44568,0.018652,0.407030,0.049804,0.001026,0.451010,10.016119,15.390900,30.742380,0.174451,0.310605,0.008829,4.671485,4.893174
18516,44573,0.019266,0.397027,0.036533,0.001012,0.434393,10.412042,14.559649,30.205611,0.169735,0.341605,0.005971,4.594810,4.807948
18517,44576,0.021740,0.417566,0.044706,0.001254,0.463106,10.150253,16.374240,31.866637,0.165820,0.359168,0.016590,4.677018,4.920392
18518,44582,0.022633,0.372797,0.047835,0.000994,0.416004,9.264179,15.683966,30.310064,0.163610,0.313214,0.009176,4.742063,4.930884
18519,44583,0.021193,0.428415,0.045180,0.000900,0.474416,10.002971,15.624014,30.715039,0.170984,0.367048,0.007936,4.409070,4.633292
18520,44583,0.021662,0.821807,0.066907,0.001327,0.890041,8.453555,15.503656,29.965156,0.236914,0.773822,0.034578,4.825360,5.071512
18521,44587,0.021721,0.395887,0.082724,0.001098,0.428930,10.012079,14.551246,30.454353,0.187018,0.354221,0.057190,5.162762,5.438279
18522,44591,0.020396,0.370794,0.060080,0.001362,0.400674,9.511924,14.751179,29.760982,0.234008,0.384191,0.035883,4.793787,5.087377
18523,44595,0.022233,3.351132,0.124400,0.002039,3.454293,11.944880,8.015484,30.286673,0.524721,3.447684,0.023879,6.289575,9.552363
18524,44599,0.048296,0.417014,0.059801,0.001242,0.449170,12.863287,8.823809,30.416167,0.201556,0.329193,0.030670,7.997735,8.208534
18525,44604,0.026799,0.882131,0.111430,0.003992,0.997553,11.350516,12.606193,30.498545,0.266712,0.841531,0.093862,5.213309,5.493371
18526,44610,0.026757,0.897968,0.080239,0.001514,0.959254,14.958325,8.638154,30.516800,0.339653,0.784361,0.020496,5.524798,5.909331
18527,44612,0.020583,0.916935,0.113255,0.001374,1.031564,9.598026,14.532091,30.213749,0.266257,0.898299,0.090384,4.704573,5.564757
18528,44616,0.026820,0.924145,0.124934,0.001998,1.006468,12.562039,7.736366,30.211430,0.360602,0.794233,0.073880,8.423294,8.841527
18529,44620,0.023982,0.922455,0.070407,0.001324,0.976206,11.101985,11.618138,30.004044,0.299450,0.797534,0.037002,6.005529,6.798990
18530,44627,0.027548,0.598008,0.097557,0.001339,0.654035,9.848870,13.789206,30.403958,0.316761,0.586106,0.059710,5.665236,6.065100
18531,44631,0.019402,0.393757,0.042421,0.001018,0.436264,8.727511,16.548026,31.146240,0.162011,0.278707,0.001232,5.237110,5.425947
18532,44638,0.021374,0.473496,0.049812,0.001021,0.524212,9.779428,13.553130,29.567206,0.300928,0.416826,0.022394,5.362757,5.755588
18533,44642,0.025764,0.407723,0.037197,0.001211,0.437890,9.245641,15.555744,30.831934,0.223782,0.338186,0.008717,5.336043,5.552283
18534,44648,0.020876,0.441202,0.035063,0.001138,0.473317,8.577392,15.773528,30.227197,0.167681,0.383540,0.010423,5.190203,5.415767
18535,44655,0.025245,0.926068,0.114191,0.001929,0.985888,8.621505,14.795099,29.924417,0.403609,0.868449,0.077952,5.009074,5.476106
18536,44660,0.020821,0.394286,0.034672,0.000956,0.427482,9.088703,15.594978,30.566713,0.165875,0.336421,0.006911,5.250571,5.450721
18537,44666,0.019930,0.862260,0.065835,0.001192,0.929287,9.018030,15.888608,30.949435,0.222290,0.828245,0.030864,4.837028,5.596263
18538,44672,0.022656,0.398070,0.033648,0.000940,0.432535,9.787247,14.045015,29.872584,0.171032,0.344311,0.006331,5.396190,5.599836
18539,44678,0.021023,0.584828,0.064364,0.002003,0.650407,12.963698,10.726223,30.559250,0.226858,0.529342,0.034185,5.951010,6.418178
18540,44682,0.021218,0.525966,0.058948,0.002544,0.585146,12.869939,11.504000,30.140885,0.225683,0.457476,0.033486,4.892380,5.316727
18541,44685,0.024601,0.928907,0.052323,0.001036,0.982251,12.161464,11.533546,29.928805,0.328139,0.893801,0.019957,4.869799,5.209648
18542,44689,0.026972,0.998465,0.143329,0.002825,1.144414,11.070459,11.572252,30.172397,0.335777,0.976675,0.104815,5.963021,6.408281
18543,44691,0.021719,0.385034,0.031985,0.001017,0.417808,10.503203,15.661807,31.055901,0.171686,0.340491,0.003636,4.258464,4.468429
18544,44692,0.020525,0.403164,0.120345,0.001413,0.445245,9.218910,13.638109,28.729255,0.255943,0.288359,0.086190,5.072449,5.429124
18545,44696,0.021176,0.405050,0.047144,0.001027,0.453019,9.236674,15.634475,30.386951,0.172713,0.354182,0.006967,4.847667,5.044583
18546,44699,0.019873,0.420247,0.033770,0.000998,0.454805,12.410994,12.538473,30.320476,0.161673,0.378267,0.035257,4.673017,4.882395
18547,44701,0.020162,0.394025,0.071054,0.001124,0.429406,10.010961,15.776595,31.458803,0.242376,0.330154,0.038998,4.923784,5.233400
18548,44706,0.025555,0.744688,0.076423,0.001376,0.822487,8.946654,15.567479,30.715396,0.244545,0.696370,0.046620,5.083766,5.338751
18549,44709,0.017500,0.534903,0.062965,0.001768,0.599376,10.054238,14.675107,30.489345,0.258259,0.485199,0.026475,4.848982,5.289084
18550,44712,0.028619,0.582448,0.061462,0.001818,0.642936,8.754569,14.745931,29.820289,0.405288,0.428818,0.022922,5.303316,5.809766
18551,44716,0.018375,0.411182,0.074936,0.001583,0.444748,9.438354,15.401447,30.602002,0.254199,0.364737,0.044128,4.993635,5.280903
18552,44719,0.020554,0.458331,0.035949,0.000953,0.493674,8.113519,16.551428,30.741549,0.160988,0.412410,0.006969,5.374885,5.550369
18553,44722,0.028685,0.396316,0.033628,0.000858,0.428560,9.077597,15.361017,29.859400,0.190314,0.343181,0.003093,4.754545,4.950551
18554,44726,0.023179,0.411655,0.046332,0.001044,0.458834,9.216575,16.338143,31.007446,0.178945,0.347436,0.010019,4.758168,4.948487
18555,44733,0.019836,0.423712,0.043687,0.001260,0.455854,8.598773,14.751551,29.532593,0.166241,0.357258,0.015836,5.505010,5.715548
18556,44739,0.030981,0.396791,0.085677,0.001250,0.437310,9.828388,14.806528,31.214955,0.441148,0.462449,0.048957,5.606353,6.117022
18557,44740,0.024589,0.952345,0.091225,0.001989,1.045559,10.183326,12.561435,29.520175,0.419143,0.891340,0.065849,5.229669,6.251381
18558,44741,0.020403,0.414626,0.059476,0.001002,0.450947,8.949019,16.403023,30.948154,0.280214,0.448196,0.026106,4.805171,5.116993
18559,44742,0.021078,0.559815,0.065816,0.001593,0.623803,8.985647,15.444153,29.782850,0.223203,0.478846,0.020453,4.462779,4.840628
18560,44745,0.022318,0.399292,0.034001,0.000934,0.433000,9.685553,15.719768,31.142790,0.178629,0.346154,0.004665,5.090236,5.295949
18561,44749,0.033047,0.562506,0.032201,0.001014,0.594236,9.261772,14.641170,29.865200,0.216051,0.517615,0.003002,5.101683,5.321641
18562,44752,0.019176,0.589636,0.069951,0.001560,0.655334,9.313542,15.539819,30.579615,0.301750,0.464554,0.034942,4.707830,5.240432
18563,44755,0.025689,1.003780,0.100771,0.002269,1.106820,11.387652,12.620886,30.396366,0.419425,1.119585,0.070546,4.748771,5.743013
18564,44758,0.024229,0.854438,0.060497,0.000998,0.915800,9.681017,13.569508,29.953214,0.324805,0.805921,0.027361,5.406198,6.192873
18565,44761,0.019840,0.382288,0.059810,0.000909,0.415053,9.652996,15.424132,30.572672,0.258746,0.327496,0.029197,4.712648,5.058648
18566,44770,0.020320,0.379673,0.089681,0.001104,0.412791,9.004254,15.741639,30.570709,0.154845,0.326719,0.060981,5.156538,5.379383
18567,44780,0.022665,0.430263,0.061688,0.001105,0.492736,10.990684,12.783981,29.799197,0.388657,0.393007,0.015703,5.083216,5.494517
18568,44780,0.019341,0.525604,0.055411,0.001625,0.582058,9.657553,15.539648,30.856208,0.255553,0.429689,0.026143,4.786291,5.202537
18569,44788,0.021410,0.520302,0.063765,0.001950,0.585402,9.799255,15.682231,30.796376,0.264247,0.468742,0.022314,4.418005,4.843293
18570,44789,0.019546,0.389524,0.128578,0.001551,0.421794,10.187475,14.467211,30.116055,0.214743,0.368151,0.106043,4.693562,5.042685
18571,44791,0.019947,0.396359,0.028615,0.001036,0.425814,9.112382,16.425488,30.690444,0.175824,0.330578,0.003107,4.514077,4.741020
18572,44800,0.027896,0.437036,0.033471,0.000927,0.471267,9.079186,15.623938,30.032744,0.214000,0.371073,0.004630,4.600081,4.865848
18573,44807,0.021386,0.687993,0.079083,0.001424,0.758851,10.786841,13.680840,30.267481,0.257495,0.587756,0.025796,4.697257,5.309668
18574,44810,0.020254,0.404244,0.045294,0.001036,0.450343,9.768491,15.659695,30.456347,0.163144,0.348342,0.007907,4.377713,4.605276
18575,44819,0.022316,0.408140,0.104065,0.001354,0.447419,9.128913,14.899071,29.654803,0.257202,0.512269,0.071116,4.702612,5.143098
18576,44823,0.018491,0.767889,0.073043,0.001301,0.842233,7.826031,15.522814,29.893578,0.267915,0.749673,0.046281,5.353407,5.648557
18577,44825,0.020946,0.511217,0.052446,0.001572,0.564835,10.804186,14.585189,31.157995,0.249160,0.435246,0.026656,4.906775,5.334775
18578,44830,0.018012,0.415602,0.056003,0.001708,0.449510,9.402675,15.596057,30.491361,0.234722,0.363019,0.027646,4.737330,5.022417
18579,44833,0.020357,0.434656,0.038396,0.000983,0.472903,9.598174,15.569191,30.284023,0.183520,0.382219,0.004884,4.421728,4.609815
18580,44835,0.020835,0.442068,0.079781,0.001889,0.474969,8.593142,16.583470,31.200648,0.254488,0.370345,0.057202,5.212025,5.552115
18581,44835,0.021253,0.387344,0.044881,0.000843,0.430403,9.607803,15.666865,30.397019,0.165598,0.328179,0.008198,4.490403,4.685313
18582,44842,0.019805,0.413896,0.048007,0.001092,0.461461,9.197295,15.561070,29.833486,0.217952,0.349244,0.006788,4.357629,4.581099
18583,44845,0.021554,0.415452,0.047033,0.001173,0.463253,9.443416,15.454269,30.207333,0.170380,0.351234,0.003358,4.644189,4.864436
18584,44849,0.020581,0.525213,0.070602,0.002230,0.590926,10.309336,14.561834,30.913104,0.240023,0.483740,0.043470,5.159566,5.610111
18585,44852,0.018689,0.377576,0.031747,0.000947,0.408627,9.774230,15.503775,30.539055,0.163928,0.322790,0.002977,4.648148,4.846177
18586,44857,0.018837,0.421999,0.047824,0.000872,0.470598,9.855974,14.635103,29.813571,0.159390,0.363191,0.010320,4.658185,4.898829
18587,44863,0.022173,0.711255,0.084185,0.001175,0.796615,8.731025,15.616704,30.218304,0.244323,0.673666,0.047259,4.783119,5.035252
18588,44865,0.021085,0.524233,0.077261,0.001297,0.602791,9.534912,15.597648,30.696408,0.231961,0.445364,0.035719,4.685837,5.109393
18589,44871,0.023083,0.515947,0.067226,0.001239,0.548787,10.858519,12.751809,29.912066,0.229591,0.482939,0.038351,5.423433,5.768786
18590,44873,0.020653,0.392627,0.040413,0.001246,0.431668,11.503445,12.651170,30.297125,0.217847,0.361960,0.005038,5.402400,5.693153
18591,44874,0.021177,0.377610,0.030600,0.000958,0.407275,8.901014,16.668261,31.491895,0.169103,0.331159,0.003703,5.302564,5.489346
18592,44875,0.023637,0.403527,0.031216,0.001013,0.435581,8.619037,14.553571,29.468037,0.181324,0.339790,0.005379,5.640714,5.861232
18593,44878,0.020725,0.379008,0.036113,0.000931,0.413841,9.517574,16.352929,31.145525,0.163591,0.323686,0.005549,4.658362,4.834267
18594,44881,0.018965,0.415514,0.081101,0.002977,0.447138,8.464284,16.563067,30.454456,0.309958,0.329252,0.058376,4.622278,4.944745
18595,44883,0.024855,0.417515,0.056936,0.001024,0.449008,8.853787,15.735232,30.169958,0.262918,0.300485,0.029792,4.799933,5.146158
18596,44885,0.035466,0.507533,0.053621,0.001515,0.562300,10.398876,13.627122,29.832321,0.284390,0.401811,0.025823,4.908395,5.348573
18597,44888,0.022620,0.449010,0.069710,0.001310,0.512522,10.907384,14.028018,30.775345,0.216584,0.331133,0.018405,4.992440,5.247716
18598,44893,0.021941,0.398189,0.031249,0.001016,0.428936,8.357820,16.571265,30.474698,0.160902,0.348425,0.004850,4.900512,5.132339
18599,44897,0.019875,0.405502,0.030271,0.000981,0.434981,9.397759,15.569013,29.846752,0.161206,0.348242,0.005002,4.246561,4.456697
18600,44902,0.028443,0.578560,0.081540,0.001839,0.633653,10.117097,13.691254,29.940431,0.311104,0.545293,0.049034,5.081071,5.438513
18601,44904,0.021600,0.597784,0.062342,0.001806,0.659183,9.486796,15.741700,31.027491,0.249490,0.543417,0.032745,4.837972,5.359675
18602,44909,0.022989,0.881861,0.063770,0.000965,0.946596,9.585906,14.675849,30.285487,0.422375,0.788436,0.033202,4.605509,5.522335
18603,44912,0.021458,0.665064,0.056926,0.001595,0.723356,8.959426,15.691266,30.275645,0.277329,0.564868,0.031896,4.565571,5.129941
18604,44916,0.019100,0.418664,0.065066,0.001127,0.454855,9.438377,15.364560,30.229347,0.237792,0.439721,0.030439,4.642751,4.929048
18605,44921,0.031084,0.411375,0.055515,0.001312,0.442316,9.708323,15.624311,30.953891,0.253659,0.452131,0.032819,4.840933,5.201380
18606,44924,0.021932,0.466099,0.066672,0.001244,0.504322,9.742862,14.625795,29.868904,0.286177,0.490738,0.037984,4.646872,5.058134
18607,44929,0.021144,0.473851,0.078416,0.002009,0.554276,10.248751,13.644138,29.944966,0.171159,0.500972,0.052640,5.202584,5.622975
18608,44933,0.022512,0.403315,0.032111,0.001007,0.434637,12.222640,12.557715,30.218660,0.238358,0.338718,0.005459,4.733354,5.030599
18609,44937,0.020633,0.569903,0.066980,0.002004,0.636543,9.307688,15.657076,30.214751,0.236424,0.525272,0.043056,4.326183,4.807211
18610,44942,0.022695,0.563712,0.068451,0.047598,0.625110,11.115677,10.681741,30.210105,0.238834,0.448103,0.053110,7.471334,7.954662
18611,44944,0.026641,0.567716,0.097552,0.002109,0.634774,11.348501,13.881011,31.528951,0.269391,0.470712,0.056399,5.358925,5.685390
18612,44948,0.025716,0.899444,0.088989,0.001489,0.989874,9.221525,14.693027,30.207274,0.259694,0.783120,0.055394,4.982846,5.261037
18613,44950,0.021201,0.370486,0.033938,0.000857,0.404430,8.794836,16.557579,30.917234,0.164165,0.309824,0.006334,4.960095,5.141452
18614,44956,0.020224,0.396489,0.085059,0.001823,0.428988,9.256231,14.560909,29.564997,0.164681,0.341237,0.060075,5.062327,5.321626
18615,44961,0.020095,0.406330,0.044314,0.001259,0.451406,9.220891,15.589420,30.272780,0.169557,0.347504,0.004551,4.807642,5.033896
