iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
173,0,0.043798,34.038992,0.204104,0.007658,34.250754,26.890450,13.877834,75.063347
174,0,0.027728,36.474749,0.237936,0.007995,36.720680,35.061830,1.681009,73.492008
175,0,0.023004,38.043333,0.240290,0.008617,38.292240,34.540452,2.735458,75.592129
176,0,0.014133,28.277294,0.207096,0.007775,28.492165,27.887274,2.925579,59.319707
177,0,0.017128,33.600445,0.222670,0.007644,33.830759,29.499359,13.762992,77.111221
178,0,0.048936,34.005687,0.220498,0.007698,34.233883,27.509059,12.777660,74.570339
179,0,0.020472,26.482275,0.213362,0.008025,26.703662,23.188608,10.638245,60.551574
180,0,0.019043,28.068181,0.240389,0.008123,28.316693,30.806845,15.748113,74.891410
181,0,0.029363,34.411111,0.462718,0.010192,34.884021,34.468289,4.959126,74.341469
182,0,0.015884,35.907050,0.292234,0.007793,36.207077,35.116172,3.847538,75.187202
183,0,0.022718,32.985262,0.214470,0.008168,33.207900,28.407564,13.908099,75.547000
184,0,0.022197,31.711456,0.251567,0.006577,31.969600,28.073844,13.828161,73.894448
185,0,0.028619,33.488646,0.236253,0.007613,33.732512,30.354857,10.441539,74.558141
186,0,0.020113,31.611455,0.255095,0.007393,31.873943,34.734101,7.988492,74.617398
187,0,0.042691,39.063691,0.230025,0.009013,39.302729,33.882779,2.004700,75.233457
188,0,0.016482,35.128773,0.238798,0.008631,35.376202,25.163982,14.922195,75.479888
189,0,0.079576,33.106635,0.322486,0.007178,33.436299,30.918611,10.739066,75.174325
190,0,0.018222,30.142176,0.220472,0.007546,30.370194,26.089245,3.774614,60.252861
191,0,0.042230,30.139071,0.223411,0.006926,30.369408,30.927205,13.981076,75.320505
192,0,0.022252,30.410624,0.225342,0.008249,30.644215,30.125698,14.293963,75.086784
193,0,0.021141,29.197394,0.260863,0.007953,29.466210,26.792188,2.788546,59.068791
194,0,0.014704,31.177914,0.236524,0.007901,31.422339,32.620714,11.878669,75.937173
195,0,0.027169,35.351099,0.255580,0.007883,35.614562,31.898410,6.723530,74.264446
196,0,0.028081,31.089129,0.216400,0.008201,31.313730,31.696701,11.840527,74.879825
197,0,0.020724,27.255662,0.202225,0.007223,27.465110,28.400897,3.745439,59.632672
198,0,0.009660,28.520515,0.234395,0.009170,28.764080,27.537665,3.647149,59.959150
199,0,0.012985,30.655884,0.218489,0.006350,30.880723,29.250888,14.984704,75.130055
200,0,0.019662,25.947756,0.267293,0.008908,26.223957,25.256287,8.682854,60.183445
201,0,0.022035,28.076125,0.227604,0.007885,28.311614,30.496074,16.766486,75.596989
202,0,0.023243,30.106260,0.271413,0.007525,30.385198,29.214961,14.759466,74.383416
203,0,0.027760,33.989710,0.229934,0.008177,34.227821,29.945018,10.624466,74.825958
204,0,0.022399,33.224976,0.214056,0.007923,33.446955,30.665065,11.874040,76.009089
205,0,0.018454,35.685076,0.174662,0.007814,35.867552,31.470075,6.963880,74.320503
206,0,0.022809,32.864257,0.248934,0.007845,33.121036,30.361878,12.002567,75.508978
207,0,0.032224,34.170854,0.227704,0.007820,34.406378,37.804948,1.916292,74.160527
208,0,0.017021,33.253757,0.221572,0.007585,33.482914,38.635390,3.353335,75.489180
209,0,0.023324,38.865818,0.237153,0.008478,39.111449,31.025440,3.940006,74.100768
210,0,0.024372,36.723048,0.245622,0.008013,36.976683,27.422981,10.850305,75.274911
211,0,0.020752,32.673017,0.306247,0.010305,32.989569,38.420552,2.888870,74.320490
