iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
132,0,0.022668,1.398807,0.123274,0.008381,1.530462,13.899204,15.744500,31.197171
133,0,0.023112,0.971737,0.083109,0.007088,1.061934,15.082461,15.642527,31.810496
134,0,0.022277,1.055455,0.106864,0.006180,1.168499,14.068063,16.705836,31.965113
135,0,0.022588,1.176392,0.097013,0.006166,1.279571,13.760329,15.612860,30.675601
136,0,0.020893,1.253303,0.103696,0.006089,1.363088,14.640556,15.615136,31.639925
137,0,0.021181,1.104938,0.107067,0.006720,1.218725,14.965892,15.652173,31.858373
138,0,0.025600,1.229429,0.169620,0.006330,1.405379,14.316608,15.663771,31.411845
139,0,0.029217,1.449530,0.143268,0.006906,1.599704,14.276165,16.046067,31.951441
140,0,0.020450,1.019564,0.115813,0.007091,1.142468,14.723993,15.718889,31.606261
141,0,0.419364,1.021320,0.084452,0.007181,1.112953,13.594087,15.605859,30.732649
142,0,0.045290,0.938966,0.087450,0.006830,1.033246,14.671104,16.641242,32.391240
143,0,0.051036,0.899243,0.080798,0.007198,0.987239,14.707389,15.605524,31.351496
144,0,0.031275,0.885325,0.085238,0.007011,0.977574,14.409758,15.663554,31.082586
145,0,0.043923,0.843557,0.074901,0.007425,0.925883,15.317910,15.735033,32.023078
146,0,0.022343,0.940995,0.083844,0.006878,1.031717,14.422142,15.719785,31.196417
147,0,0.044953,0.997894,0.099585,0.007791,1.105270,2.283947,13.597064,17.031579
148,0,0.043477,0.995235,0.089398,0.006996,1.091629,14.800796,15.597189,31.533335
149,0,0.042721,1.034405,0.082632,0.006776,1.123813,14.396591,15.601665,31.165067
150,0,0.042684,1.061557,0.087449,0.007545,1.156551,14.574389,15.623732,31.397664
151,0,0.042177,0.996837,0.083046,0.007506,1.087389,15.320681,15.693728,32.144387
152,0,0.047491,1.037934,0.082276,0.006761,1.126971,14.411471,15.611008,31.197286
153,0,0.042610,1.046545,0.082034,0.007486,1.136065,14.793641,15.664003,31.636652
154,0,0.050003,0.954980,0.091918,0.006301,1.053199,14.471681,15.595432,31.170723
155,0,0.051795,1.069406,0.097923,0.007910,1.175239,13.748880,15.789997,30.766189
156,0,0.048508,1.304708,0.078704,0.006947,1.390359,14.116890,15.736353,31.292454
157,0,0.074703,1.091918,0.258314,0.006974,1.357206,14.755279,15.813465,32.000927
158,0,0.044096,1.013853,0.093707,0.006629,1.114189,14.339699,15.684141,31.182545
159,0,0.168492,0.972882,0.094698,0.007115,1.074695,14.499915,15.646286,31.389757
160,0,0.024256,0.987030,0.083185,0.006725,1.076940,15.284409,15.709774,32.095654
